 0.000000e+000  0.000000e+000 
 4.629630e-007  0.000000e+000 
 4.667012e-007  0.000000e+000 
 4.741776e-007  0.000000e+000 
 4.891304e-007  0.000000e+000 
 5.190359e-007  0.000000e+000 
 5.788471e-007  0.000000e+000 
 6.984695e-007  0.000000e+000 
 9.377142e-007  0.000000e+000 
 1.217340e-006  0.000000e+000 
 1.581462e-006  0.000000e+000 
 2.000596e-006  0.000000e+000 
 2.545344e-006  0.000000e+000 
 3.203501e-006  0.000000e+000 
 4.056715e-006  0.000000e+000 
 5.116501e-006  0.000000e+000 
 6.493609e-006  0.000000e+000 
 8.246623e-006  0.000000e+000 
 1.055411e-005  0.000000e+000 
 1.358428e-005  0.000000e+000 
 1.770156e-005  0.000000e+000 
 2.341754e-005  0.000000e+000 
 3.184325e-005  0.000000e+000 
 4.282766e-005  0.000000e+000 
 4.629630e-005  0.000000e+000 
 4.780968e-005  0.000000e+000 
 5.083646e-005  0.000000e+000 
 5.689001e-005  0.000000e+000 
 6.899711e-005  0.000000e+000 
 9.321130e-005  0.000000e+000 
 1.040443e-004  0.000000e+000 
 1.152419e-004  0.000000e+000 
 1.242352e-004  0.000000e+000 
 1.344292e-004  0.000000e+000 
 1.548172e-004  0.000000e+000 
 1.955932e-004  0.000000e+000 
 2.418895e-004  0.000000e+000 
 2.881858e-004  0.000000e+000 
 3.344821e-004  0.000000e+000 
 3.807784e-004  0.000000e+000 
 4.270747e-004  0.000000e+000 
 4.733710e-004  0.000000e+000 
 5.196673e-004  0.000000e+000 
 5.659636e-004  7.548626e-001 
 6.122599e-004  7.548626e-001 
 6.585562e-004  7.548626e-001 
 7.048525e-004  7.548626e-001 
 7.511488e-004  7.548626e-001 
 7.974451e-004  7.548626e-001 
 8.437414e-004  7.548626e-001 
 8.900377e-004  7.548626e-001 
 9.363340e-004  7.548626e-001 
 9.826303e-004  7.548626e-001 
 1.028927e-003  7.548626e-001 
 1.075223e-003  7.548626e-001 
 1.121519e-003  9.083771e-001 
 1.167815e-003  9.083771e-001 
 1.214112e-003  9.083771e-001 
 1.260408e-003  9.083771e-001 
 1.306704e-003  9.083771e-001 
 1.353001e-003  9.083771e-001 
 1.399297e-003  9.083771e-001 
 1.445593e-003  9.083771e-001 
 1.491890e-003  9.083771e-001 
 1.538186e-003  9.083771e-001 
 1.584482e-003  9.083771e-001 
 1.630778e-003  9.083771e-001 
 1.677075e-003  9.278465e-001 
 1.723371e-003  9.278465e-001 
 1.769667e-003  9.278465e-001 
 1.815964e-003  9.278465e-001 
 1.862260e-003  9.278465e-001 
 1.908556e-003  9.278465e-001 
 1.954852e-003  9.278465e-001 
 2.001149e-003  9.278465e-001 
 2.047445e-003  9.278465e-001 
 2.093741e-003  9.278465e-001 
 2.140038e-003  9.278465e-001 
 2.186334e-003  9.278465e-001 
 2.232630e-003  9.082144e-001 
 2.278927e-003  9.082144e-001 
 2.325223e-003  9.082144e-001 
 2.371519e-003  9.082144e-001 
 2.417815e-003  9.082144e-001 
 2.464112e-003  9.082144e-001 
 2.510408e-003  9.082144e-001 
 2.556704e-003  9.082144e-001 
 2.603001e-003  9.082144e-001 
 2.649297e-003  9.082144e-001 
 2.695593e-003  9.082144e-001 
 2.741890e-003  9.082144e-001 
 2.788186e-003  8.692051e-001 
 2.834482e-003  8.692051e-001 
 2.880778e-003  8.692051e-001 
 2.927075e-003  8.692051e-001 
 2.973371e-003  8.692051e-001 
 3.019667e-003  8.692051e-001 
 3.065964e-003  8.692051e-001 
 3.112260e-003  8.692051e-001 
 3.158556e-003  8.692051e-001 
 3.204852e-003  8.692051e-001 
 3.251149e-003  8.692051e-001 
 3.297445e-003  8.692051e-001 
 3.343741e-003  8.201704e-001 
 3.390038e-003  8.201704e-001 
 3.436334e-003  8.201704e-001 
 3.482630e-003  8.201704e-001 
 3.528927e-003  8.201704e-001 
 3.575223e-003  8.201704e-001 
 3.621519e-003  8.201704e-001 
 3.667815e-003  8.201704e-001 
 3.714112e-003  8.201704e-001 
 3.760408e-003  8.201704e-001 
 3.806704e-003  8.201704e-001 
 3.853001e-003  8.201704e-001 
 3.899297e-003  7.682891e-001 
 3.945593e-003  7.682891e-001 
 3.991890e-003  7.682891e-001 
 4.038186e-003  7.682891e-001 
 4.084482e-003  7.682891e-001 
 4.130778e-003  7.682891e-001 
 4.177075e-003  7.682891e-001 
 4.223371e-003  7.682891e-001 
 4.269667e-003  7.682891e-001 
 4.315964e-003  7.682891e-001 
 4.362260e-003  7.682891e-001 
 4.408556e-003  7.682891e-001 
 4.454852e-003  7.202584e-001 
 4.501149e-003  7.202584e-001 
 4.547445e-003  7.202584e-001 
 4.593741e-003  7.202584e-001 
 4.640038e-003  7.202584e-001 
 4.686334e-003  7.202584e-001 
 4.732630e-003  7.202584e-001 
 4.778927e-003  7.202584e-001 
 4.825223e-003  7.202584e-001 
 4.871519e-003  7.202584e-001 
 4.917815e-003  7.202584e-001 
 4.964112e-003  7.202584e-001 
 5.010408e-003  6.822831e-001 
 5.056704e-003  6.822831e-001 
 5.103001e-003  6.822831e-001 
 5.149297e-003  6.822831e-001 
 5.195593e-003  6.822831e-001 
 5.241890e-003  6.822831e-001 
 5.288186e-003  6.822831e-001 
 5.334482e-003  6.822831e-001 
 5.380778e-003  6.822831e-001 
 5.427075e-003  6.822831e-001 
 5.473371e-003  6.822831e-001 
 5.519667e-003  6.822831e-001 
 5.565964e-003  6.591728e-001 
 5.612260e-003  6.591728e-001 
 5.658556e-003  6.591728e-001 
 5.704852e-003  6.591728e-001 
 5.751149e-003  6.591728e-001 
 5.797445e-003  6.591728e-001 
 5.843741e-003  6.591728e-001 
 5.890038e-003  6.591728e-001 
 5.936334e-003  6.591728e-001 
 5.982630e-003  6.591728e-001 
 6.028927e-003  6.591728e-001 
 6.075223e-003  6.591728e-001 
 6.121519e-003  6.530731e-001 
 6.167815e-003  6.530731e-001 
 6.214112e-003  6.530731e-001 
 6.260408e-003  6.530731e-001 
 6.306704e-003  6.530731e-001 
 6.353001e-003  6.530731e-001 
 6.399297e-003  6.530731e-001 
 6.445593e-003  6.530731e-001 
 6.491890e-003  6.530731e-001 
 6.538186e-003  6.530731e-001 
 6.584482e-003  6.530731e-001 
 6.630778e-003  6.530731e-001 
 6.677075e-003  6.627480e-001 
 6.723371e-003  6.627480e-001 
 6.769667e-003  6.627480e-001 
 6.815964e-003  6.627480e-001 
 6.862260e-003  6.627480e-001 
 6.908556e-003  6.627480e-001 
 6.954852e-003  6.627480e-001 
 7.001149e-003  6.627480e-001 
 7.047445e-003  6.627480e-001 
 7.093741e-003  6.627480e-001 
 7.140038e-003  6.627480e-001 
 7.186334e-003  6.627480e-001 
 7.232630e-003  6.841317e-001 
 7.278927e-003  6.841317e-001 
 7.325223e-003  6.841317e-001 
 7.371519e-003  6.841317e-001 
 7.417815e-003  6.841317e-001 
 7.464112e-003  6.841317e-001 
 7.510408e-003  6.841317e-001 
 7.556704e-003  6.841317e-001 
 7.603001e-003  6.841317e-001 
 7.649297e-003  6.841317e-001 
 7.695593e-003  6.841317e-001 
 7.741890e-003  6.841317e-001 
 7.788186e-003  7.118146e-001 
 7.834482e-003  7.118146e-001 
 7.880778e-003  7.118146e-001 
 7.927075e-003  7.118146e-001 
 7.973371e-003  7.118146e-001 
 7.986363e-003  7.118146e-001 
 7.986509e-003  7.118146e-001 
 7.986801e-003  7.118146e-001 
 7.987385e-003  7.118146e-001 
 7.988553e-003  7.118146e-001 
 7.990889e-003  7.118146e-001 
 7.995561e-003  7.118146e-001 
 8.004906e-003  7.118146e-001 
 8.023595e-003  7.118146e-001 
 8.060972e-003  7.118146e-001 
 8.107268e-003  7.118146e-001 
 8.151985e-003  7.118146e-001 
 8.193977e-003  7.118146e-001 
 8.211659e-003  7.118146e-001 
 8.224407e-003  7.118146e-001 
 8.233671e-003  7.118146e-001 
 8.242522e-003  7.118146e-001 
 8.246657e-003  7.118146e-001 
 8.253162e-003  7.118146e-001 
 8.266173e-003  7.118146e-001 
 8.278004e-003  7.118146e-001 
 8.288808e-003  7.118146e-001 
 8.300463e-003  7.118146e-001 
 8.311919e-003  7.888884e+000 
 8.323808e-003  7.888884e+000 
 8.335402e-003  7.888884e+000 
 8.347373e-003  7.888884e+000 
 8.359287e-003  7.888884e+000 
 8.371664e-003  7.888884e+000 
 8.384224e-003  7.888884e+000 
 8.397464e-003  7.888884e+000 
 8.411304e-003  7.888884e+000 
 8.413182e-003  7.888884e+000 
 8.416940e-003  7.888884e+000 
 8.424454e-003  7.888884e+000 
 8.425226e-003  7.888884e+000 
 8.426769e-003  7.888884e+000 
 8.429857e-003  7.888884e+000 
 8.430307e-003  7.888884e+000 
 8.431209e-003  7.888884e+000 
 8.433011e-003  7.888884e+000 
 8.435703e-003  7.888884e+000 
 8.438310e-003  7.888884e+000 
 8.441387e-003  7.888884e+000 
 8.444880e-003  7.888884e+000 
 8.451865e-003  7.888884e+000 
 8.465837e-003  7.888884e+000 
 8.493780e-003  7.888884e+000 
 8.540076e-003  7.888884e+000 
 8.585488e-003  7.888884e+000 
 8.630198e-003  7.888884e+000 
 8.671758e-003  7.888884e+000 
 8.683631e-003  7.888884e+000 
 8.688868e-003  7.888884e+000 
 8.692649e-003  7.888884e+000 
 8.696339e-003  7.888884e+000 
 8.701653e-003  7.888884e+000 
 8.708523e-003  7.888884e+000 
 8.717327e-003  7.888884e+000 
 8.726888e-003  7.888884e+000 
 8.738609e-003  7.888884e+000 
 8.752383e-003  7.888884e+000 
 8.770428e-003  7.888884e+000 
 8.793648e-003  7.888884e+000 
 8.828971e-003  7.888884e+000 
 8.875267e-003  1.098036e+001 
 8.921563e-003  1.098036e+001 
 8.967860e-003  1.098036e+001 
 9.014156e-003  1.098036e+001 
 9.060452e-003  1.098036e+001 
